Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
346-12-3257,Cairo,Mandalay,Member,Male,Electronic accessories,20.00146897218998,8.957298013058907,8.915214983315153,211.01339263789956,3/4/2019,4:28:00 PM,Cash,164.88391374488913,4.761904762,9.37415052087216,7.845415979389615
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.09735788084353,5.891658027813765,16.891213951013953,344.4120108934991,2/15/2019,1:51:00 PM,Cash,351.6497667615656,4.761904762,17.19566225214839,5.13374734909166
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,37.432086531397594,8.990831680604005,16.56688089489665,345.74336435522395,3/10/2019,3:06:00 PM,Credit card,310.48566096749437,4.761904762,16.01568462724592,5.038450731265324
655-85-5130,Cairo,Mandalay,Member,Female,Fashion accessories,37.21155231272745,3.928282691004494,7.585284884938699,148.9965377869566,3/13/2019,7:22:00 PM,Cash,154.11817069656576,4.761904762,7.719101019002649,5.612628932885061
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,49.92700287863537,3.8157939056467307,10.2042264940358,223.46455159709473,3/9/2019,1:53:00 PM,Credit card,184.82249457095458,4.761904762,10.550040300478361,9.80503514299306
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.90203739040553,3.9995573381266283,11.218666447257906,251.62665290201997,1/20/2019,3:48:00 PM,Credit card,217.99291299534568,4.761904762,11.539091071862922,6.733431222462954
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,25.38566602946928,8.330446433146415,9.822101876150935,207.71036897118245,1/28/2019,8:54:00 PM,Ewallet,216.17911988969274,4.761904762,8.803567336810254,9.822810711395746
319-50-3348,Cairo,Mandalay,Member,Female,Home and lifestyle,39.841296740859015,1.8480880205042869,4.965624556015838,63.40538909091055,3/11/2019,3:30:00 PM,Ewallet,85.0193279595785,4.761904762,4.388201063422103,4.407441709387154
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,23.423247924482492,9.187998992184385,10.25374127813025,223.06710301151816,3/14/2019,12:32:00 PM,Cash,189.68113324104718,4.761904762,10.368128078099335,7.301530888600047
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.02434780973534,2.977377731479744,7.508800725892499,146.55439714483254,1/25/2019,2:19:00 PM,Ewallet,176.3705749775707,4.761904762,7.8413355166830945,7.456739343181857
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,86.91785778581686,7.152420750173361,30.569652171591084,617.1616661384809,1/26/2019,3:17:00 PM,Cash,605.0572021311923,4.761904762,30.444154302673255,5.458416570425621
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.94680226125978,3.115072414267814,11.927861158751792,240.47609053526483,2/5/2019,11:51:00 AM,Ewallet,231.3730299528863,4.761904762,10.76799909440233,4.87325284217289
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,76.08622467357554,9.106014074771654,34.6064405619301,751.8549209327678,2/4/2019,1:21:00 PM,Ewallet,699.8862500660451,4.761904762,35.30741804692825,9.962036221534358
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,37.07098465603053,4.938922669880879,9.25387635264038,194.8171053548931,1/8/2019,1:05:00 PM,Ewallet,183.31945270835283,4.761904762,9.511650401488717,4.755708425832325
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,49.98458272567626,5.769060754068933,13.701176818310469,281.31857512401797,2/16/2019,2:19:00 PM,Ewallet,286.3490454438188,4.761904762,14.321918533158767,4.304917434312961
351-62-0822,Cairo,Mandalay,Member,Female,Fashion accessories,15.369043682317539,4.248832705347029,2.5395675320311177,51.80982815074003,2/6/2019,6:07:00 PM,Ewallet,47.387852548610724,4.761904762,3.452709538352494,4.5698133150413724
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.992994890285171,0.8332997181936661,0.9820331748800337,8.062773581551388,2/7/2019,2:15:00 PM,Cash,12.612707582788,4.761904762,0.024320535255066444,5.85091232585106
668-90-8900,Alex,Yangon,Member,Female,Home and lifestyle,92.37695801153116,7.104397987400267,33.56132957002286,687.3657282943844,3/10/2019,6:44:00 PM,Credit card,655.0547418614045,4.761904762,32.72190412871114,4.51668996589122
157-13-5295,Alex,Yangon,Member,Male,Health and beauty,52.985974346384566,10.044326714779032,25.983578993288504,518.4895996466838,3/9/2019,6:24:00 PM,Ewallet,517.1928300558061,4.761904762,26.274388768733946,6.4595360807410955
325-77-6186,Alex,Yangon,Member,Female,Home and lifestyle,91.73549869783805,10.265366672339987,45.69635641207614,958.9191851872001,3/8/2019,10:53:00 AM,Ewallet,918.0247077200095,4.761904762,45.72757616100902,7.3894105205283
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.0062125436513,2.1183258248440064,5.935466930449791,120.72325613938222,3/10/2019,8:46:00 PM,Ewallet,113.85863687764255,4.761904762,6.080832270108632,8.836327919823521
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,74.27721907088299,0.8395312169314662,4.258925032251641,63.241550519792156,1/5/2019,11:32:00 AM,Credit card,80.08376540229911,4.761904762,4.565295468921798,5.130387132564185
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,70.2076403178675,8.512181117632093,31.771880763968287,656.2787396730655,2/19/2019,7:38:00 PM,Credit card,618.9623804333634,4.761904762,31.083072710112067,7.725413234415851
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.47316217454696,5.139717055737119,3.6155835145686845,51.41719146785747,2/24/2019,1:08:00 PM,Ewallet,74.65702527110102,4.761904762,2.3384472113961805,4.077753319233049
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,38.38673959522009,5.136548461990696,9.295650261686506,205.86904289776692,1/8/2019,1:05:00 PM,Ewallet,191.64770229203344,4.761904762,9.82401442033173,4.962613876520153
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.751517375079516,7.065332149071206,17.729676104627192,397.4497811691393,3/9/2019,10:54:00 AM,Cash,381.1161801145696,4.761904762,18.42541518745518,9.186116382410624
650-98-6268,Cairo,Mandalay,Member,Female,Food and beverages,19.26549413512707,2.8594027779844104,2.0673689504475536,62.57792189597319,3/20/2019,1:53:00 PM,Credit card,46.69342037184607,4.761904762,1.9778374401555805,7.95605165979531
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,84.01384027780254,5.107166994389933,20.427404227234724,439.97131260919735,2/21/2019,10:26:00 AM,Cash,407.7086682838043,4.761904762,20.782776493178936,7.1254079203028775
877-22-3308,Alex,Yangon,Member,Female,Health and beauty,13.860438397947327,10.108853926755394,7.387396672540406,192.52299007999886,3/13/2019,4:40:00 PM,Cash,159.9513449052666,4.761904762,7.815842321272492,5.676589453913981
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,65.52638100486627,6.283549491578141,19.563380340880826,408.6034282348001,1/3/2019,8:24:00 PM,Ewallet,380.61974406926157,4.761904762,19.366855350259996,9.750463764840314
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,78.04265493222259,2.80549448305681,11.1438633099554,242.11084077467888,2/5/2019,11:51:00 AM,Ewallet,206.82079669103294,4.761904762,11.141780228125075,4.687593574801288
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.312253300369616,3.0849279312395264,4.504378411370679,80.95055206549202,3/2/2019,12:36:00 PM,Ewallet,88.44346094838609,4.761904762,5.058390293365805,6.40253454897609
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,73.2541808911023,8.944408122032254,32.979686200743316,683.6561258592046,1/8/2019,7:38:00 PM,Cash,652.8282943859393,4.761904762,32.998883869650534,4.056829544956822
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,69.2011028307649,2.3891339801819615,5.787963699282713,148.83739434629214,3/24/2019,2:22:00 PM,Ewallet,130.76772837425793,4.761904762,6.5389156877942325,9.689990153925727
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,74.60087256411799,1.9479376983312129,7.071868748939648,135.83020401194935,3/13/2019,12:51:00 PM,Cash,121.74408352997814,4.761904762,9.073479705524075,6.123795586620208
284-54-4231,Giza,Naypyitaw,Member,Male,Sports and travel,79.44903910270011,0.9703231576402362,4.81219103584378,95.29336652991692,1/19/2019,4:08:00 PM,Credit card,67.04656970787393,4.761904762,4.336461627594287,9.070433215047077
105-31-1824,Alex,Yangon,Member,Male,Sports and travel,67.39789605745072,6.849498470937771,23.905286215916004,494.18728440090223,2/1/2019,3:10:00 PM,Credit card,463.2600807103442,4.761904762,23.675281374592686,8.51845879600752
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.974817837562135,1.6384885338943376,6.067341644497408,131.37486830554568,1/1/2019,3:51:00 PM,Cash,127.85129081904323,4.761904762,5.8991832787545135,8.595271908750124
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.6441761931643,1.9302550221042696,8.63354072500386,191.97119130317662,2/2/2019,2:05:00 PM,Credit card,176.2409411494968,4.761904762,7.963965797842411,9.47715383417618
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.12450897097727,3.093652336089045,10.674016093864513,214.05393302064644,3/28/2019,3:30:00 PM,Credit card,214.58473429970934,4.761904762,9.743858098833487,9.121883154238237
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,73.52626898227307,9.756249051937397,36.52921760990924,789.5625107685167,3/3/2019,12:25:00 PM,Credit card,724.859623990555,4.761904762,36.03103118158762,8.651437064369091
882-40-4577,Alex,Yangon,Member,Male,Sports and travel,67.0124348998501,4.126516356823141,12.97056242274729,305.2610994160963,1/19/2019,3:28:00 PM,Credit card,260.75651592926084,4.761904762,13.717736880751225,7.962706714309329
163-56-7055,Giza,Naypyitaw,Member,Female,Fashion accessories,50.02167154148305,0.8628312156965128,2.291717206738827,48.535636334906734,3/26/2019,7:20:00 PM,Cash,36.584208414301266,4.761904762,3.1126019716682647,4.081535221875072
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.30667778624873,2.2827642490102957,9.027687102229102,184.4006417072787,2/13/2019,3:06:00 PM,Credit card,175.5409280239844,4.761904762,9.544065879450791,8.051600048501557
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,37.671043509778876,6.982060969805514,13.318691526742546,277.7118902722166,1/11/2019,8:10:00 PM,Cash,271.97404420671063,4.761904762,12.19972987210358,7.409848958390449
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.502222350767237,5.859066719971,3.053858922758736,81.05842888284185,1/15/2019,5:24:00 PM,Cash,77.9594599172444,4.761904762,3.4445776207113816,7.906821007882325
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,82.74569908799728,5.137707552203531,21.84105994321087,459.1019505315686,2/21/2019,10:26:00 AM,Cash,419.414904910209,4.761904762,20.0430459697998,7.2145110566831185
834-61-8124,Alex,Yangon,Normal,Male,Electronic accessories,51.220405397775295,6.923274955073094,17.901007687570143,377.0841835662945,1/26/2019,6:22:00 PM,Cash,388.39882938940127,4.761904762,19.07378168597431,5.389002917295801
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,18.486665902132636,10.369876266028674,8.586359470647963,185.92057324889407,2/22/2019,12:30:00 PM,Ewallet,162.47849458795417,4.761904762,8.699448540292572,7.178481965556651
360-39-5055,Giza,Naypyitaw,Member,Female,Sports and travel,47.61030546454341,4.791562390610844,12.04761126147733,251.309689483672,3/9/2019,10:17:00 AM,Cash,228.08696617247352,4.761904762,12.683366919381047,6.521154678728155
568-90-5112,Giza,Naypyitaw,Normal,Male,Health and beauty,65.34142338334951,3.904367868109552,13.153892343442541,296.20874654362564,3/19/2019,12:46:00 PM,Credit card,281.38638304227004,4.761904762,12.413034003307676,5.59666763232671
584-86-7256,Giza,Naypyitaw,Member,Male,Sports and travel,35.48694858169229,6.759219805010536,11.471372839508382,240.42992546753675,3/11/2019,4:07:00 PM,Credit card,245.4434516795873,4.761904762,12.621394438803396,7.261557303125442
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,23.514660048496456,0.9472964566366434,1.672739339084932,6.028020682329249,3/3/2019,3:09:00 PM,Ewallet,20.572474898320245,4.761904762,1.471111552519468,5.500706999595396
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,31.697384462987888,2.9486224556489042,4.4252300418359924,112.47918052417279,1/22/2019,11:00:00 AM,Ewallet,116.89597849582015,4.761904762,4.201233350034374,8.979511408970621
263-87-5680,Giza,Naypyitaw,Member,Female,Home and lifestyle,26.82699249768267,9.88045636500875,14.208747926513864,313.6667121567649,3/18/2019,5:38:00 PM,Ewallet,294.9959203041353,4.761904762,12.147984516701907,7.677325574441094
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.415552459902976,2.944634775708791,5.759110145366943,91.63815371834228,1/26/2019,3:11:00 PM,Ewallet,108.32022011271874,4.761904762,5.2787822119618575,7.264015619009747
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,79.17886707757606,2.9877469148095654,12.544869041613058,271.17107299620193,1/13/2019,12:55:00 PM,Credit card,224.14263886567744,4.761904762,13.023178700327827,9.276525035815464
268-27-6179,Cairo,Mandalay,Member,Female,Fashion accessories,57.31049165419101,7.991183180144022,22.41479233526803,480.3648687555539,3/9/2019,2:57:00 PM,Ewallet,451.0109708758777,4.761904762,23.609479524649263,7.22143460310893
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,77.56596430252667,8.840309381949378,34.20832813206831,718.0098204987511,2/23/2019,11:12:00 AM,Cash,678.9098153831534,4.761904762,33.767612405498404,7.928379844034396
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.7318388004825,4.106848480308539,10.807442370886442,213.6811251172243,1/19/2019,11:43:00 AM,Ewallet,233.91531213911128,4.761904762,11.453068007191144,8.52874916604393
423-64-4619,Alex,Yangon,Member,Female,Health and beauty,14.438049412700554,8.870477332891031,8.112229597000201,150.5710109048998,3/7/2019,1:12:00 PM,Cash,136.7089615624847,4.761904762,7.598217175924966,4.974089361064105
227-03-5010,Alex,Yangon,Member,Female,Home and lifestyle,53.95732343519685,8.063305010494963,21.646582979251697,447.9665627122,3/22/2019,7:20:00 PM,Credit card,422.03790065755,4.761904762,21.395960019602967,8.494583965571678
888-02-0338,Alex,Yangon,Normal,Male,Electronic accessories,24.584282421706728,8.758885280634434,12.278930452985167,250.29161068665593,1/25/2019,8:24:00 PM,Ewallet,215.6821817100455,4.761904762,12.082369651834965,5.814559322524465
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,71.25328183594682,2.004724234470988,7.990829344253914,153.97342915825087,1/13/2019,7:55:00 PM,Credit card,139.85282246619687,4.761904762,8.13400280050319,8.18843317166743
730-50-9884,Giza,Naypyitaw,Member,Female,Sports and travel,83.19520392449358,6.931439159993212,30.079365980373687,622.1030779718944,3/5/2019,2:31:00 PM,Ewallet,595.2336193855283,4.761904762,28.402008208867514,3.845091960182278
861-77-0145,Giza,Naypyitaw,Member,Female,Electronic accessories,82.07514036870508,9.937075366299235,40.30551501364304,881.155324473593,3/3/2019,2:30:00 PM,Cash,819.4126532775532,4.761904762,41.3865377540428,9.326059593619103
526-86-8552,Giza,Naypyitaw,Member,Female,Home and lifestyle,21.94668512957017,9.961092765274529,10.569010825151015,211.45638459530014,1/7/2019,5:36:00 PM,Cash,216.79483521479656,4.761904762,11.214384429805445,7.001510438886044
733-01-9107,Cairo,Mandalay,Member,Female,Home and lifestyle,83.0681906259555,6.01665462288149,25.334646083612924,523.7946987645511,3/5/2019,6:14:00 PM,Cash,489.72856280854404,4.761904762,24.753837473585452,7.456718661811234
895-66-0685,Cairo,Mandalay,Member,Male,Food and beverages,18.472197030205887,3.3002534084483264,2.990339871349804,41.98716044860043,3/5/2019,7:46:00 PM,Ewallet,63.76324853275638,4.761904762,3.404182189765372,7.97770150304123
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,72.94899629087132,5.090199944263459,17.386059027621577,377.59510228374705,1/24/2019,3:05:00 PM,Ewallet,371.79393780328513,4.761904762,19.314011145629383,8.402644576880506
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,22.141039163150133,4.121246840367591,4.324166996160618,97.17051273199318,3/19/2019,11:52:00 AM,Credit card,102.52905724141554,4.761904762,4.277581944037004,5.840963135050445
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,16.095187050745004,6.172207687944085,4.685066833457438,105.9005074858363,2/9/2019,5:15:00 PM,Credit card,104.45916101692788,4.761904762,5.021380285274048,5.31256923478001
354-39-5160,Alex,Yangon,Member,Female,Home and lifestyle,34.874397698938346,6.135164917497455,9.519137731066754,241.76841040733683,2/18/2019,3:39:00 PM,Cash,222.14466180687415,4.761904762,10.491304234464348,9.74346587915615
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,19.84972947956706,10.01046275043715,8.768868972323874,190.32995367555586,2/27/2019,6:24:00 PM,Ewallet,185.94136227270278,4.761904762,8.706135678601408,5.3932471229832
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,15.316160077807144,1.900747251360891,1.656440223572262,54.2402587238232,1/16/2019,3:10:00 PM,Cash,26.58187873744485,4.761904762,1.643647148074628,6.235915383103167
289-65-5721,Cairo,Mandalay,Normal,Female,Fashion accessories,80.6352806267432,2.1298679598001247,8.600842048151854,164.0503648232284,1/26/2019,7:28:00 PM,Cash,158.87461996525468,4.761904762,6.997880304897815,6.452164736953688
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,71.63057165812386,2.167466617544355,7.656140955855926,156.92264606836196,1/13/2019,7:55:00 PM,Credit card,144.00698252015457,4.761904762,7.1028956850998695,8.12210525795431
870-54-3162,Alex,Yangon,Member,Female,Sports and travel,30.78155919645461,4.9857737427976785,8.502522008260083,163.39439203583507,1/27/2019,1:26:00 PM,Cash,151.34807755524304,4.761904762,7.861186884129958,8.947764285364547
